receivedAtUtc,runId,modVersion,netMode,netModeName,playerCount,ascension,totalFloor,runTime,isVictory,eligibleDefaultStats,actIndex,playerSlot,rarity,rarityName,rerollCount,option,optionName,selectedRune,selectedRuneName,isSelected
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,1,1,Gold,黄金,2,TRANSCENDENT_EVIL_RUNE,超凡邪恶,TRANSCENDENT_EVIL_RUNE,超凡邪恶,1
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,1,1,Gold,黄金,2,ENDLESS_RECOVERY_RUNE,无休回复,TRANSCENDENT_EVIL_RUNE,超凡邪恶,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,1,1,Gold,黄金,2,ANCIENT_WINE_RUNE,古式佳酿,TRANSCENDENT_EVIL_RUNE,超凡邪恶,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,1,2,Gold,黄金,2,SOUL_EATER_RUNE,吞噬灵魂,SOUL_EATER_RUNE,吞噬灵魂,1
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,1,2,Gold,黄金,2,SHRINK_RAY_RUNE,缩小射线,SOUL_EATER_RUNE,吞噬灵魂,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,1,2,Gold,黄金,2,SONATA_RUNE,咏叹奏鸣,SOUL_EATER_RUNE,吞噬灵魂,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,1,3,Gold,黄金,2,DAWNBRINGERS_RESOLVE_RUNE,黎明使者的坚决,TANK_ENGINE_RUNE,坦克引擎,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,1,3,Gold,黄金,2,SUPER_BRAIN_RUNE,超强大脑,TANK_ENGINE_RUNE,坦克引擎,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,1,3,Gold,黄金,2,TANK_ENGINE_RUNE,坦克引擎,TANK_ENGINE_RUNE,坦克引擎,1
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,0,Prismatic,棱彩,2,FAN_THE_HAMMER_RUNE,连拨击锤,GIANT_SLAYER_RUNE,巨人杀手,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,0,Prismatic,棱彩,2,GIANT_SLAYER_RUNE,巨人杀手,GIANT_SLAYER_RUNE,巨人杀手,1
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,0,Prismatic,棱彩,2,ULTIMATE_REFRESH_RUNE,终极刷新,GIANT_SLAYER_RUNE,巨人杀手,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,1,Prismatic,棱彩,3,DUAL_WIELD_RUNE,双刀流,ULTIMATE_REFRESH_RUNE,终极刷新,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,1,Prismatic,棱彩,3,ULTIMATE_REFRESH_RUNE,终极刷新,ULTIMATE_REFRESH_RUNE,终极刷新,1
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,1,Prismatic,棱彩,3,TAP_DANCE_RUNE,踢踏舞,ULTIMATE_REFRESH_RUNE,终极刷新,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,2,Prismatic,棱彩,2,FAN_THE_HAMMER_RUNE,连拨击锤,FAN_THE_HAMMER_RUNE,连拨击锤,1
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,2,Prismatic,棱彩,2,DUAL_WIELD_RUNE,双刀流,FAN_THE_HAMMER_RUNE,连拨击锤,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,2,Prismatic,棱彩,2,CERBERUS_RUNE,地狱三头犬,FAN_THE_HAMMER_RUNE,连拨击锤,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,3,Prismatic,棱彩,2,GIANT_SLAYER_RUNE,巨人杀手,INFINITE_LOOP_RUNE,无限循环往复,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,3,Prismatic,棱彩,2,MYSTERY_RUNE,？？？,INFINITE_LOOP_RUNE,无限循环往复,0
2026-04-26T07:43:58.346Z,771a056730973b81af6251fbe4d466e2bae6e25e247d375d063106381f62bf1e,0.4.0,Host,联机房主,4,10,46,5260,1,1,2,3,Prismatic,棱彩,2,INFINITE_LOOP_RUNE,无限循环往复,INFINITE_LOOP_RUNE,无限循环往复,1
2026-04-26T07:44:22.658Z,2057670b2772f16254269f460af8fa16323016717eda08e642c3fd1c1b12e485,0.4.0,Singleplayer,单人,1,5,7,232,0,1,0,0,Prismatic,棱彩,2,GOLDREND_RUNE,夺金,GOLDREND_RUNE,夺金,1
2026-04-26T07:44:22.658Z,2057670b2772f16254269f460af8fa16323016717eda08e642c3fd1c1b12e485,0.4.0,Singleplayer,单人,1,5,7,232,0,1,0,0,Prismatic,棱彩,2,COURAGE_OF_COLOSSUS_RUNE,巨像的勇气,GOLDREND_RUNE,夺金,0
2026-04-26T07:44:22.658Z,2057670b2772f16254269f460af8fa16323016717eda08e642c3fd1c1b12e485,0.4.0,Singleplayer,单人,1,5,7,232,0,1,0,0,Prismatic,棱彩,2,EARTH_AWAKENS_RUNE,大地苏醒,GOLDREND_RUNE,夺金,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,0,0,Gold,黄金,2,SONATA_RUNE,咏叹奏鸣,SONATA_RUNE,咏叹奏鸣,1
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,0,0,Gold,黄金,2,ASTRAL_BODY_RUNE,星界躯体,SONATA_RUNE,咏叹奏鸣,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,0,0,Gold,黄金,2,SHRINK_ENGINE_RUNE,缩小引擎,SONATA_RUNE,咏叹奏鸣,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,0,1,Gold,黄金,3,SPEEDSTER_RUNE,急急小子,STATS_ON_STATS_RUNE,属性叠属性！,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,0,1,Gold,黄金,3,ASTRAL_BODY_RUNE,星界躯体,STATS_ON_STATS_RUNE,属性叠属性！,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,0,1,Gold,黄金,3,STATS_ON_STATS_RUNE,属性叠属性！,STATS_ON_STATS_RUNE,属性叠属性！,1
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,1,0,Gold,黄金,2,OK_BOOMERANG_RUNE,回力OK镖,BEGINNING_AND_END_RUNE,有始有终,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,1,0,Gold,黄金,2,STATS_ON_STATS_RUNE,属性叠属性！,BEGINNING_AND_END_RUNE,有始有终,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,1,0,Gold,黄金,2,BEGINNING_AND_END_RUNE,有始有终,BEGINNING_AND_END_RUNE,有始有终,1
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,1,1,Gold,黄金,2,NO_NONSENSE_RUNE,一板一眼,NO_NONSENSE_RUNE,一板一眼,1
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,1,1,Gold,黄金,2,SUPER_BRAIN_RUNE,超强大脑,NO_NONSENSE_RUNE,一板一眼,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,1,1,Gold,黄金,2,HOLY_FIRE_RUNE,圣火,NO_NONSENSE_RUNE,一板一眼,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,2,0,Silver,白银,2,BADGE_BROTHERS_RUNE,霸符兄弟,SLAP_RUNE,扇巴掌,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,2,0,Silver,白银,2,MIND_TO_MATTER_RUNE,由心及物,SLAP_RUNE,扇巴掌,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,2,0,Silver,白银,2,SLAP_RUNE,扇巴掌,SLAP_RUNE,扇巴掌,1
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,2,1,Silver,白银,2,HOMEGUARD_RUNE,家园卫士,HEAVY_HITTER_RUNE,重量级打击手,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,2,1,Silver,白银,2,BIG_STRENGTH_RUNE,大力,HEAVY_HITTER_RUNE,重量级打击手,0
2026-04-26T07:44:22.814Z,21a951906a81bbe495b1381903578d67dc8290941c8271285be48b796b67445b,0.4.0,Host,联机房主,2,10,46,2855,1,1,2,1,Silver,白银,2,HEAVY_HITTER_RUNE,重量级打击手,HEAVY_HITTER_RUNE,重量级打击手,1
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,0,0,Gold,黄金,2,MIND_PURIFICATION_RUNE,心灵净化,DONATION_RUNE,捐赠,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,0,0,Gold,黄金,2,DONATION_RUNE,捐赠,DONATION_RUNE,捐赠,1
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,0,0,Gold,黄金,2,TWICE_THRICE_RUNE,接二连三,DONATION_RUNE,捐赠,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,0,1,Gold,黄金,2,DEVILS_DANCE_RUNE,魔鬼之舞,TRANSCENDENT_EVIL_RUNE,超凡邪恶,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,0,1,Gold,黄金,2,ANCIENT_WINE_RUNE,古式佳酿,TRANSCENDENT_EVIL_RUNE,超凡邪恶,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,0,1,Gold,黄金,2,TRANSCENDENT_EVIL_RUNE,超凡邪恶,TRANSCENDENT_EVIL_RUNE,超凡邪恶,1
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,1,0,Prismatic,棱彩,3,EUREKA_RUNE,尤里卡,EUREKA_RUNE,尤里卡,1
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,1,0,Prismatic,棱彩,3,CANT_TOUCH_THIS_RUNE,你摸不到,EUREKA_RUNE,尤里卡,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,1,0,Prismatic,棱彩,3,MIKAELS_BLESSING_RUNE,米凯尔的祝福,EUREKA_RUNE,尤里卡,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,1,1,Prismatic,棱彩,3,INFINITE_LOOP_RUNE,无限循环往复,ARCANE_PUNCH_RUNE,秘术冲拳,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,1,1,Prismatic,棱彩,3,GOLDREND_RUNE,夺金,ARCANE_PUNCH_RUNE,秘术冲拳,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,1,1,Prismatic,棱彩,3,ARCANE_PUNCH_RUNE,秘术冲拳,ARCANE_PUNCH_RUNE,秘术冲拳,1
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,2,0,Gold,黄金,3,TWICE_THRICE_RUNE,接二连三,GET_EXCITED_RUNE,罪恶快感,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,2,0,Gold,黄金,3,OK_BOOMERANG_RUNE,回力OK镖,GET_EXCITED_RUNE,罪恶快感,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,2,0,Gold,黄金,3,GET_EXCITED_RUNE,罪恶快感,GET_EXCITED_RUNE,罪恶快感,1
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,2,1,Gold,黄金,2,TANK_ENGINE_RUNE,坦克引擎,TANK_ENGINE_RUNE,坦克引擎,1
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,2,1,Gold,黄金,2,DIVINE_INTERVENTION_RUNE,神圣干预,TANK_ENGINE_RUNE,坦克引擎,0
2026-04-26T07:44:24.240Z,53b825bc019a88b7703c3bf74c19624e64c6ea7e75ed7c5c63ddc9334a33f2db,0.4.0,Host,联机房主,2,10,46,4696,1,1,2,1,Gold,黄金,2,SPEEDSTER_RUNE,急急小子,TANK_ENGINE_RUNE,坦克引擎,0
2026-04-26T07:44:44.639Z,14e7a3146ec41bd26c1cb631fe2966f0013a40300def94c6cce5d853599f5f1c,0.4.0,Host,联机房主,3,1,2,209,0,1,0,0,Prismatic,棱彩,2,FAN_THE_HAMMER_RUNE,连拨击锤,JEWELED_GAUNTLET_RUNE,珠光护手,0
2026-04-26T07:44:44.639Z,14e7a3146ec41bd26c1cb631fe2966f0013a40300def94c6cce5d853599f5f1c,0.4.0,Host,联机房主,3,1,2,209,0,1,0,0,Prismatic,棱彩,2,WATCH_OUT_GRAPEFRUIT_RUNE,当心小蛋糕,JEWELED_GAUNTLET_RUNE,珠光护手,0
2026-04-26T07:44:44.639Z,14e7a3146ec41bd26c1cb631fe2966f0013a40300def94c6cce5d853599f5f1c,0.4.0,Host,联机房主,3,1,2,209,0,1,0,0,Prismatic,棱彩,2,JEWELED_GAUNTLET_RUNE,珠光护手,JEWELED_GAUNTLET_RUNE,珠光护手,1
2026-04-26T07:44:44.639Z,14e7a3146ec41bd26c1cb631fe2966f0013a40300def94c6cce5d853599f5f1c,0.4.0,Host,联机房主,3,1,2,209,0,1,0,1,Prismatic,棱彩,2,TAP_DANCE_RUNE,踢踏舞,WATCH_OUT_GRAPEFRUIT_RUNE,当心小蛋糕,0
2026-04-26T07:44:44.639Z,14e7a3146ec41bd26c1cb631fe2966f0013a40300def94c6cce5d853599f5f1c,0.4.0,Host,联机房主,3,1,2,209,0,1,0,1,Prismatic,棱彩,2,CIRCLE_OF_DEATH_RUNE,死亡之环,WATCH_OUT_GRAPEFRUIT_RUNE,当心小蛋糕,0
2026-04-26T07:44:44.639Z,14e7a3146ec41bd26c1cb631fe2966f0013a40300def94c6cce5d853599f5f1c,0.4.0,Host,联机房主,3,1,2,209,0,1,0,1,Prismatic,棱彩,2,WATCH_OUT_GRAPEFRUIT_RUNE,当心小蛋糕,WATCH_OUT_GRAPEFRUIT_RUNE,当心小蛋糕,1
2026-04-26T07:44:44.639Z,14e7a3146ec41bd26c1cb631fe2966f0013a40300def94c6cce5d853599f5f1c,0.4.0,Host,联机房主,3,1,2,209,0,1,0,2,Prismatic,棱彩,3,UNMOVABLE_MOUNTAIN_RUNE,不动如山,INFERNAL_CONDUIT_RUNE,炼狱导管,0
2026-04-26T07:44:44.639Z,14e7a3146ec41bd26c1cb631fe2966f0013a40300def94c6cce5d853599f5f1c,0.4.0,Host,联机房主,3,1,2,209,0,1,0,2,Prismatic,棱彩,3,DUAL_WIELD_RUNE,双刀流,INFERNAL_CONDUIT_RUNE,炼狱导管,0
2026-04-26T07:44:44.639Z,14e7a3146ec41bd26c1cb631fe2966f0013a40300def94c6cce5d853599f5f1c,0.4.0,Host,联机房主,3,1,2,209,0,1,0,2,Prismatic,棱彩,3,INFERNAL_CONDUIT_RUNE,炼狱导管,INFERNAL_CONDUIT_RUNE,炼狱导管,1
2026-04-26T07:44:44.840Z,4398ea27c78f59ace02066797bd2f23b2fddfce9d362d91644dff80da2fbf747,0.4.0,Host,联机房主,3,10,1,115,0,1,0,0,Prismatic,棱彩,2,MAD_SCIENTIST_RUNE,科学怪人,TAP_DANCE_RUNE,踢踏舞,0
2026-04-26T07:44:44.840Z,4398ea27c78f59ace02066797bd2f23b2fddfce9d362d91644dff80da2fbf747,0.4.0,Host,联机房主,3,10,1,115,0,1,0,0,Prismatic,棱彩,2,PANDORAS_BOX_RUNE,潘朵拉的盒子,TAP_DANCE_RUNE,踢踏舞,0
2026-04-26T07:44:44.840Z,4398ea27c78f59ace02066797bd2f23b2fddfce9d362d91644dff80da2fbf747,0.4.0,Host,联机房主,3,10,1,115,0,1,0,0,Prismatic,棱彩,2,TAP_DANCE_RUNE,踢踏舞,TAP_DANCE_RUNE,踢踏舞,1
2026-04-26T07:44:44.840Z,4398ea27c78f59ace02066797bd2f23b2fddfce9d362d91644dff80da2fbf747,0.4.0,Host,联机房主,3,10,1,115,0,1,0,1,Prismatic,棱彩,2,EUREKA_RUNE,尤里卡,EUREKA_RUNE,尤里卡,1
2026-04-26T07:44:44.840Z,4398ea27c78f59ace02066797bd2f23b2fddfce9d362d91644dff80da2fbf747,0.4.0,Host,联机房主,3,10,1,115,0,1,0,1,Prismatic,棱彩,2,MAD_SCIENTIST_RUNE,科学怪人,EUREKA_RUNE,尤里卡,0
2026-04-26T07:44:44.840Z,4398ea27c78f59ace02066797bd2f23b2fddfce9d362d91644dff80da2fbf747,0.4.0,Host,联机房主,3,10,1,115,0,1,0,1,Prismatic,棱彩,2,HAIL_TO_THE_KING_RUNE,尊我为王,EUREKA_RUNE,尤里卡,0
2026-04-26T07:44:44.840Z,4398ea27c78f59ace02066797bd2f23b2fddfce9d362d91644dff80da2fbf747,0.4.0,Host,联机房主,3,10,1,115,0,1,0,2,Prismatic,棱彩,1,MASTER_OF_DUALITY_RUNE,物法皆修,ARCANE_PUNCH_RUNE,秘术冲拳,0
2026-04-26T07:44:44.840Z,4398ea27c78f59ace02066797bd2f23b2fddfce9d362d91644dff80da2fbf747,0.4.0,Host,联机房主,3,10,1,115,0,1,0,2,Prismatic,棱彩,1,ARCANE_PUNCH_RUNE,秘术冲拳,ARCANE_PUNCH_RUNE,秘术冲拳,1
2026-04-26T07:44:44.840Z,4398ea27c78f59ace02066797bd2f23b2fddfce9d362d91644dff80da2fbf747,0.4.0,Host,联机房主,3,10,1,115,0,1,0,2,Prismatic,棱彩,1,SYMPHONY_OF_WAR_RUNE,战争交响乐,ARCANE_PUNCH_RUNE,秘术冲拳,0
2026-04-26T07:45:05.629Z,c754d151b02574847d6ec928ac95d1a579eef34e6a1bd59fc7575416c55fc03e,0.4.0,Singleplayer,单人,1,0,48,3311,1,1,0,0,Gold,黄金,3,KEYSTONE_HUNTER_RUNE,基石猎人,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,0
2026-04-26T07:45:05.629Z,c754d151b02574847d6ec928ac95d1a579eef34e6a1bd59fc7575416c55fc03e,0.4.0,Singleplayer,单人,1,0,48,3311,1,1,0,0,Gold,黄金,3,SHRINK_ENGINE_RUNE,缩小引擎,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,0
2026-04-26T07:45:05.629Z,c754d151b02574847d6ec928ac95d1a579eef34e6a1bd59fc7575416c55fc03e,0.4.0,Singleplayer,单人,1,0,48,3311,1,1,0,0,Gold,黄金,3,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,1
2026-04-26T07:45:05.629Z,c754d151b02574847d6ec928ac95d1a579eef34e6a1bd59fc7575416c55fc03e,0.4.0,Singleplayer,单人,1,0,48,3311,1,1,1,0,Prismatic,棱彩,2,MASTER_OF_DUALITY_RUNE,物法皆修,INFINITE_LOOP_RUNE,无限循环往复,0
2026-04-26T07:45:05.629Z,c754d151b02574847d6ec928ac95d1a579eef34e6a1bd59fc7575416c55fc03e,0.4.0,Singleplayer,单人,1,0,48,3311,1,1,1,0,Prismatic,棱彩,2,INFINITE_LOOP_RUNE,无限循环往复,INFINITE_LOOP_RUNE,无限循环往复,1
2026-04-26T07:45:05.629Z,c754d151b02574847d6ec928ac95d1a579eef34e6a1bd59fc7575416c55fc03e,0.4.0,Singleplayer,单人,1,0,48,3311,1,1,1,0,Prismatic,棱彩,2,BACK_TO_BASICS_RUNE,回归基本功,INFINITE_LOOP_RUNE,无限循环往复,0
2026-04-26T07:45:05.629Z,c754d151b02574847d6ec928ac95d1a579eef34e6a1bd59fc7575416c55fc03e,0.4.0,Singleplayer,单人,1,0,48,3311,1,1,2,0,Prismatic,棱彩,3,EARTH_AWAKENS_RUNE,大地苏醒,TAP_DANCE_RUNE,踢踏舞,0
2026-04-26T07:45:05.629Z,c754d151b02574847d6ec928ac95d1a579eef34e6a1bd59fc7575416c55fc03e,0.4.0,Singleplayer,单人,1,0,48,3311,1,1,2,0,Prismatic,棱彩,3,QUEEN_RUNE,女王,TAP_DANCE_RUNE,踢踏舞,0
2026-04-26T07:45:05.629Z,c754d151b02574847d6ec928ac95d1a579eef34e6a1bd59fc7575416c55fc03e,0.4.0,Singleplayer,单人,1,0,48,3311,1,1,2,0,Prismatic,棱彩,3,TAP_DANCE_RUNE,踢踏舞,TAP_DANCE_RUNE,踢踏舞,1
2026-04-26T07:45:10.615Z,c870a425ba85c6f64535281773cd86402e24a46ffaabacc7f1ce02abb6c156ce,0.4.0,Singleplayer,单人,1,2,48,2557,1,1,0,0,Gold,黄金,2,NIGHTSTALKING_RUNE,夜狩,DONATION_RUNE,捐赠,0
2026-04-26T07:45:10.615Z,c870a425ba85c6f64535281773cd86402e24a46ffaabacc7f1ce02abb6c156ce,0.4.0,Singleplayer,单人,1,2,48,2557,1,1,0,0,Gold,黄金,2,DONATION_RUNE,捐赠,DONATION_RUNE,捐赠,1
2026-04-26T07:45:10.615Z,c870a425ba85c6f64535281773cd86402e24a46ffaabacc7f1ce02abb6c156ce,0.4.0,Singleplayer,单人,1,2,48,2557,1,1,0,0,Gold,黄金,2,SPEEDSTER_RUNE,急急小子,DONATION_RUNE,捐赠,0
2026-04-26T07:45:10.615Z,c870a425ba85c6f64535281773cd86402e24a46ffaabacc7f1ce02abb6c156ce,0.4.0,Singleplayer,单人,1,2,48,2557,1,1,1,0,Silver,白银,3,PROTECTIVE_VEIL_RUNE,防护面纱,DEXTERITY_TO_STRENGTH_RUNE,敏捷转力量,0
2026-04-26T07:45:10.615Z,c870a425ba85c6f64535281773cd86402e24a46ffaabacc7f1ce02abb6c156ce,0.4.0,Singleplayer,单人,1,2,48,2557,1,1,1,0,Silver,白银,3,ULTIMATE_UNSTOPPABLE_RUNE,终极不可阻挡,DEXTERITY_TO_STRENGTH_RUNE,敏捷转力量,0
2026-04-26T07:45:10.615Z,c870a425ba85c6f64535281773cd86402e24a46ffaabacc7f1ce02abb6c156ce,0.4.0,Singleplayer,单人,1,2,48,2557,1,1,1,0,Silver,白银,3,DEXTERITY_TO_STRENGTH_RUNE,敏捷转力量,DEXTERITY_TO_STRENGTH_RUNE,敏捷转力量,1
